date,stn_id,avg_temp,min_temp,max_temp,precipitation,sunshine,humidity,city
2016-04-10,156,16.9,10.5,25.1,,10.4,59.5,광주
2016-04-11,156,14.5,10.4,22.4,,9.0,68.5,광주
2016-04-12,156,15.1,8.6,22.2,0.1,8.9,57.9,광주
2016-04-13,156,16.9,15.2,20.4,10.2,1.2,94.0,광주
2016-04-14,156,17.2,13.1,24.0,,10.1,70.4,광주
2016-04-15,156,15.9,7.2,25.2,,12.2,57.6,광주
2016-04-16,156,15.8,10.8,18.9,35.1,0.1,80.5,광주
2016-04-17,156,12.6,10.2,17.1,0.9,6.4,65.5,광주
2016-04-18,156,13.3,9.7,17.5,0.0,7.2,67.0,광주
2016-04-19,156,14.3,8.5,21.2,,12.2,54.9,광주
2016-04-20,156,16.0,9.8,22.4,0.1,4.6,58.5,광주
2016-04-21,156,15.1,12.9,16.8,27.2,0.0,97.9,광주
2016-04-22,156,17.9,12.6,25.2,,8.6,76.6,광주
2016-04-23,156,17.1,13.8,21.1,,0.0,56.6,광주
2016-04-24,156,17.3,10.9,24.9,,10.1,32.3,광주
2016-04-25,156,18.6,11.2,27.4,,11.4,46.5,광주
2016-04-26,156,18.7,11.6,27.2,11.3,7.6,67.1,광주
2016-04-27,156,13.1,11.9,16.1,43.6,0.0,98.0,광주
2016-04-28,156,14.5,11.5,20.5,9.0,3.0,81.4,광주
2016-04-29,156,15.5,10.1,23.0,,11.9,63.1,광주
2016-04-30,156,17.0,9.8,25.2,,11.7,55.5,광주
2016-05-01,156,19.3,11.3,27.4,,12.0,48.5,광주
2016-05-02,156,19.2,14.7,25.2,18.2,5.6,78.6,광주
2016-05-03,156,15.5,12.8,19.7,18.6,0.8,85.6,광주
2016-05-04,156,16.6,10.9,22.6,,12.6,65.1,광주
2016-05-05,156,18.5,10.4,26.9,0.0,8.6,64.1,광주
2016-05-06,156,19.9,14.9,25.2,0.0,3.6,81.5,광주
2016-05-07,156,17.3,11.5,23.3,,9.6,43.4,광주
2016-05-08,156,18.9,10.9,25.4,0.0,7.0,43.9,광주
2016-05-09,156,17.1,15.6,19.4,0.0,0.0,70.6,광주
2016-05-10,156,14.6,13.7,16.1,24.4,0.0,98.8,광주
2016-05-11,156,17.1,13.0,24.0,0.0,9.4,77.1,광주
2016-05-12,156,19.0,12.6,26.2,,12.9,72.3,광주
2016-05-13,156,18.3,14.5,23.3,,6.0,71.6,광주
2016-05-14,156,20.1,14.0,26.4,,11.8,60.8,광주
2016-05-15,156,19.3,12.9,25.0,12.4,5.1,81.6,광주
2016-05-16,156,15.6,10.0,21.9,5.3,10.8,60.6,광주
2016-05-17,156,19.2,10.5,27.9,,13.1,57.5,광주
2016-05-18,156,22.6,13.6,31.1,,12.8,55.8,광주
2016-05-19,156,22.1,16.5,29.3,,7.7,56.5,광주
2016-05-20,156,22.9,14.8,30.0,,12.5,51.9,광주
2016-05-21,156,23.7,17.0,30.5,,11.6,41.6,광주
2016-05-22,156,23.5,16.9,30.3,,11.9,44.9,광주
2016-05-23,156,23.2,16.9,29.5,,12.2,52.0,광주
2016-05-24,156,18.8,16.1,21.4,23.6,1.8,88.3,광주
2016-05-25,156,20.4,13.9,26.9,,11.9,73.5,광주
2016-05-26,156,21.9,16.9,28.4,,6.7,68.9,광주
2016-05-27,156,23.3,19.1,29.6,0.0,6.0,63.5,광주
2016-05-28,156,21.5,17.4,26.9,0.4,6.2,65.1,광주
2016-05-29,156,20.7,17.3,26.7,1.6,5.8,69.4,광주
2016-05-30,156,22.3,15.3,29.9,,12.3,61.9,광주
2016-05-31,156,22.1,16.7,28.6,,8.5,60.8,광주
2016-06-01,156,22.5,18.4,28.8,,5.7,66.6,광주
2016-06-02,156,22.0,18.2,28.4,,7.4,70.8,광주
2016-06-03,156,22.7,16.6,28.6,,7.0,61.8,광주
2016-06-04,156,18.4,15.3,22.2,17.7,0.1,86.8,광주
2016-06-05,156,21.0,14.7,26.2,,7.0,75.5,광주
2016-06-06,156,20.1,18.9,22.4,0.4,0.0,86.6,광주
2016-06-07,156,21.4,18.7,25.2,3.7,1.4,85.5,광주
2016-06-08,156,22.5,19.4,26.4,,1.9,75.8,광주
2016-06-09,156,23.4,19.3,29.6,0.0,5.5,75.9,광주
2016-06-10,156,23.7,19.0,29.7,,6.5,75.6,광주
2016-06-11,156,24.3,20.0,29.5,,4.7,80.3,광주
2016-06-12,156,24.1,22.4,26.5,0.0,0.1,88.1,광주
2016-06-13,156,24.1,20.6,30.4,,8.9,78.5,광주
2016-06-14,156,23.6,19.1,29.9,,7.5,73.9,광주
2016-06-15,156,22.3,20.6,25.3,2.0,0.4,84.0,광주
2016-06-16,156,21.8,19.0,24.6,0.3,2.3,83.4,광주
2016-06-17,156,23.6,17.7,30.4,,11.3,69.6,광주
2016-06-18,156,23.9,19.3,30.3,0.0,9.2,74.5,광주
2016-06-19,156,25.8,21.6,31.5,0.4,8.6,75.9,광주
2016-06-20,156,22.9,21.4,24.4,19.4,0.0,97.1,광주
2016-06-21,156,25.4,21.8,30.9,0.0,7.1,84.3,광주
2016-06-22,156,22.8,21.6,24.9,12.1,0.0,93.4,광주
2016-06-23,156,25.2,21.4,30.3,,5.0,84.6,광주
2016-06-24,156,22.2,20.4,25.6,60.1,0.9,92.4,광주
2016-06-25,156,23.2,20.0,28.0,,9.6,75.3,광주
2016-06-26,156,24.1,19.2,29.7,,12.0,70.9,광주
2016-06-27,156,22.3,19.3,25.7,0.0,2.5,78.6,광주
2016-06-28,156,22.9,19.5,26.0,,3.6,77.4,광주
2016-06-29,156,23.0,20.6,25.8,,0.5,85.4,광주
2016-06-30,156,24.8,22.3,29.6,0.0,1.7,87.5,광주
2016-07-01,156,24.7,23.3,27.0,70.6,0.3,93.8,광주
2016-07-02,156,23.0,22.4,25.0,44.9,0.0,98.6,광주
2016-07-03,156,21.9,20.3,23.1,70.6,0.0,99.0,광주
2016-07-04,156,25.7,22.1,28.2,0.8,0.0,98.0,광주
2016-07-05,156,26.9,24.9,30.9,47.5,5.4,92.6,광주
2016-07-06,156,26.5,24.5,29.4,26.9,2.0,97.4,광주
2016-07-07,156,26.6,22.8,31.8,1.2,3.3,89.9,광주
2016-07-08,156,26.6,21.9,31.5,0.0,9.8,86.3,광주
2016-07-09,156,27.8,24.3,33.8,,8.1,81.3,광주
2016-07-10,156,27.4,23.4,31.2,,4.1,84.8,광주
2016-07-11,156,26.5,24.4,30.1,1.0,0.3,90.5,광주
2016-07-12,156,24.5,23.0,27.2,17.0,1.1,96.6,광주
2016-07-13,156,26.6,23.0,31.2,0.0,5.0,85.9,광주
2016-07-14,156,25.8,22.7,30.2,,9.7,80.3,광주
2016-07-15,156,26.0,22.6,30.9,0.0,4.7,74.9,광주
2016-07-16,156,23.5,22.0,25.0,19.3,0.1,91.6,광주
2016-07-17,156,24.4,21.7,28.8,,6.6,86.5,광주
2016-07-18,156,25.2,20.1,30.0,,10.5,78.9,광주
2016-07-19,156,26.9,22.1,31.7,,11.4,75.9,광주
2016-07-20,156,27.3,22.8,32.7,,11.6,72.6,광주
2016-07-21,156,27.4,23.0,33.1,,11.5,72.8,광주
2016-07-22,156,27.3,23.6,32.2,,9.5,78.3,광주
2016-07-23,156,27.9,23.1,32.8,,12.3,76.5,광주
2016-07-24,156,29.3,25.4,34.2,,9.0,79.5,광주
2016-07-25,156,29.6,26.0,33.9,,7.9,77.6,광주
2016-07-26,156,29.8,26.0,34.3,,11.1,77.9,광주
2016-07-27,156,28.8,26.3,32.8,1.4,4.8,82.0,광주
2016-07-28,156,29.7,26.5,33.9,0.1,8.0,82.9,광주
2016-07-29,156,30.5,27.6,35.3,,10.1,79.0,광주
2016-07-30,156,30.4,27.0,34.5,,4.7,77.8,광주
2016-07-31,156,30.2,26.4,36.0,,10.8,72.8,광주
2016-08-01,156,30.0,25.6,35.7,,11.8,71.9,광주
2016-08-02,156,28.1,25.5,31.1,0.1,1.5,83.9,광주
2016-08-03,156,26.6,24.1,31.9,7.1,1.6,88.5,광주
2016-08-04,156,28.6,23.8,33.9,0.0,6.4,79.5,광주
2016-08-05,156,29.7,25.1,35.1,0.0,8.0,77.3,광주
2016-08-06,156,29.7,26.1,34.5,0.1,6.6,78.6,광주
2016-08-07,156,27.5,24.4,33.1,6.0,5.7,89.6,광주
2016-08-08,156,27.9,24.2,34.8,18.2,7.6,87.5,광주
2016-08-09,156,27.5,24.8,32.4,0.4,4.8,92.6,광주
2016-08-10,156,29.5,25.2,34.5,,9.0,82.6,광주
2016-08-11,156,30.6,25.2,36.7,,12.5,72.0,광주
2016-08-12,156,30.6,25.9,37.2,,11.9,72.6,광주
2016-08-13,156,30.1,25.4,35.7,,12.5,73.1,광주
2016-08-14,156,29.5,25.6,34.9,,9.5,82.3,광주
2016-08-15,156,28.8,26.2,32.6,0.3,6.2,85.8,광주
2016-08-16,156,28.7,25.0,34.9,,10.4,76.0,광주
2016-08-17,156,28.4,24.8,34.1,5.4,8.3,82.4,광주
2016-08-18,156,28.9,24.1,34.7,,6.9,79.3,광주
2016-08-19,156,29.6,25.1,34.8,,7.0,73.4,광주
2016-08-20,156,29.9,26.0,35.9,0.5,6.9,76.3,광주
2016-08-21,156,29.9,25.7,35.9,,10.3,73.0,광주
2016-08-22,156,29.8,25.7,35.7,,10.9,76.3,광주
2016-08-23,156,27.9,24.4,34.1,10.6,4.3,86.0,광주
2016-08-24,156,29.1,24.5,34.9,,11.6,72.6,광주
2016-08-25,156,28.8,24.2,35.0,,11.1,68.3,광주
2016-08-26,156,23.9,19.5,28.5,21.4,0.0,93.8,광주
2016-08-27,156,22.2,18.7,26.2,3.9,1.0,82.3,광주
2016-08-28,156,20.4,16.7,25.5,6.3,3.8,84.6,광주
2016-08-29,156,21.9,16.6,27.1,,11.6,69.8,광주
2016-08-30,156,22.7,19.2,26.1,0.7,6.6,70.1,광주
2016-08-31,156,24.6,20.5,28.5,0.0,10.0,65.0,광주
2016-09-01,156,26.5,22.6,32.2,,10.6,67.8,광주
2016-09-02,156,21.6,19.7,24.8,2.7,0.1,94.1,광주
2016-09-03,156,25.8,20.7,31.7,,8.4,79.4,광주
2016-09-04,156,26.9,23.2,33.0,4.0,5.6,82.1,광주
2016-09-05,156,26.2,23.1,30.7,,5.1,83.0,광주
2016-09-06,156,24.3,21.0,27.6,,0.1,85.6,광주
2016-09-07,156,23.4,20.8,26.2,0.0,0.1,86.9,광주
2016-09-08,156,23.9,18.8,30.6,,10.0,76.6,광주
2016-09-09,156,24.2,21.1,30.2,0.0,8.4,77.0,광주
2016-09-10,156,23.0,19.0,31.1,32.9,5.1,84.5,광주
2016-09-11,156,23.0,19.0,26.9,1.7,2.2,90.9,광주
2016-09-12,156,23.1,20.3,27.9,3.2,5.0,84.5,광주
2016-09-13,156,24.8,19.3,30.5,,10.9,77.4,광주
2016-09-14,156,24.3,21.8,28.6,,2.2,84.0,광주
2016-09-15,156,24.6,20.3,30.0,,6.1,80.8,광주
2016-09-16,156,21.7,20.4,23.6,17.9,0.0,97.8,광주
2016-09-17,156,20.5,18.8,23.6,122.9,0.0,99.0,광주
2016-09-18,156,20.2,18.1,22.7,11.6,0.0,98.8,광주
2016-09-19,156,21.3,18.2,26.2,,4.4,77.5,광주
2016-09-20,156,21.2,16.3,26.6,,11.0,56.9,광주
2016-09-21,156,20.4,15.6,25.1,,5.9,63.4,광주
2016-09-22,156,21.5,17.8,27.5,,8.1,67.0,광주
2016-09-23,156,21.7,17.2,27.8,,6.9,71.8,광주
2016-09-24,156,22.6,17.4,27.8,,6.6,75.0,광주
2016-09-25,156,23.0,18.7,27.9,,2.9,79.5,광주
2016-09-26,156,23.7,21.0,28.6,2.0,1.8,87.4,광주
2016-09-27,156,25.7,21.5,31.5,0.7,7.6,87.6,광주
2016-09-28,156,21.9,20.6,24.2,9.4,0.0,97.3,광주
2016-09-29,156,21.2,19.5,23.9,0.4,0.0,93.8,광주
2016-09-30,156,18.5,16.9,19.8,41.8,0.0,98.1,광주
2016-10-01,156,20.4,18.2,23.3,18.1,0.0,98.1,광주
2016-10-02,156,23.5,20.3,27.3,1.5,3.0,92.6,광주
2016-10-03,156,24.0,20.9,27.3,1.7,0.7,96.3,광주
2016-10-04,156,23.5,18.6,31.1,5.4,6.6,83.1,광주
2016-10-05,156,21.1,18.4,25.1,65.3,4.1,91.1,광주
2016-10-06,156,20.1,15.9,25.9,,10.8,74.0,광주
2016-10-07,156,18.4,15.7,22.0,10.1,1.4,91.0,광주
2016-10-08,156,17.8,15.7,20.3,32.7,1.0,87.1,광주
2016-10-09,156,13.9,10.7,18.4,,10.5,54.3,광주
2016-10-10,156,14.8,10.1,19.5,,3.8,65.0,광주
2016-10-11,156,15.8,12.6,20.6,,1.2,75.4,광주
2016-10-12,156,16.7,12.5,23.1,,7.0,67.5,광주
2016-10-13,156,15.8,13.1,19.4,,0.1,74.5,광주
2016-10-14,156,17.5,10.9,25.4,,10.2,69.6,광주
2016-10-15,156,18.7,12.5,24.9,,7.0,71.1,광주
2016-10-16,156,16.4,14.7,17.8,60.8,0.0,95.1,광주
2016-10-17,156,18.8,16.0,23.1,0.7,2.4,92.1,광주
2016-10-18,156,18.1,13.6,23.9,,5.1,81.0,광주
2016-10-19,156,18.5,14.4,24.0,,6.7,85.9,광주
2016-10-20,156,17.4,12.7,21.5,,1.7,85.4,광주
2016-10-21,156,17.9,16.3,19.6,0.0,0.0,78.9,광주
2016-10-22,156,18.4,14.9,22.4,0.0,2.4,75.1,광주
2016-10-23,156,16.8,12.9,21.1,2.5,0.2,84.1,광주
2016-10-24,156,16.0,12.4,19.7,0.6,0.1,79.1,광주
2016-10-25,156,16.6,12.5,20.1,6.8,3.0,85.9,광주
2016-10-26,156,15.2,10.5,19.7,0.0,4.3,78.4,광주
2016-10-27,156,15.7,11.3,19.2,,0.1,74.5,광주
2016-10-28,156,14.6,12.9,17.1,10.5,0.0,88.3,광주
2016-10-29,156,11.3,7.7,14.6,,3.9,61.3,광주
2016-10-30,156,10.1,5.9,16.9,,8.1,44.1,광주
2016-10-31,156,9.8,7.4,13.1,0.0,0.2,70.3,광주
2016-11-01,156,6.6,3.0,10.1,,9.9,53.8,광주
2016-11-02,156,7.5,2.3,12.7,,9.7,57.0,광주
2016-11-03,156,9.8,4.4,16.4,0.0,8.1,74.8,광주
2016-11-04,156,11.4,5.0,18.0,,8.9,80.5,광주
2016-11-05,156,14.5,9.7,21.2,,7.3,82.9,광주
2016-11-06,156,14.1,8.7,21.9,,9.2,78.8,광주
2016-11-07,156,15.0,9.8,20.6,0.0,5.5,72.1,광주
2016-11-08,156,9.2,5.2,14.7,1.8,6.7,66.0,광주
2016-11-09,156,5.8,0.5,11.5,,9.2,43.8,광주
2016-11-10,156,8.5,5.6,12.8,5.4,0.0,78.0,광주
2016-11-11,156,10.4,6.8,16.4,0.8,8.5,75.0,광주
2016-11-12,156,12.3,4.9,21.2,,6.8,73.1,광주
2016-11-13,156,14.7,10.0,20.0,2.7,0.2,84.9,광주
2016-11-14,156,15.8,14.4,17.3,2.5,0.0,98.0,광주
2016-11-15,156,10.7,5.2,15.4,,8.9,53.0,광주
2016-11-16,156,9.2,2.5,16.8,,9.0,49.9,광주
2016-11-17,156,13.6,8.1,20.0,,7.5,47.1,광주
2016-11-18,156,11.9,7.8,15.6,7.3,0.4,85.9,광주
2016-11-19,156,14.7,12.5,16.4,1.2,0.0,98.9,광주
2016-11-20,156,14.1,10.9,18.6,,8.4,77.8,광주
2016-11-21,156,13.8,9.8,17.3,0.0,0.1,80.3,광주
2016-11-22,156,7.5,3.7,13.2,,2.4,60.8,광주
2016-11-23,156,3.6,0.5,7.6,,7.1,42.8,광주
2016-11-24,156,2.7,-0.5,6.8,,8.8,54.0,광주
2016-11-25,156,4.8,0.9,10.2,,8.2,53.1,광주
2016-11-26,156,3.4,1.0,6.2,4.8,0.0,78.8,광주
2016-11-27,156,5.9,1.5,10.8,,5.3,82.5,광주
2016-11-28,156,6.0,2.4,9.5,,8.7,58.9,광주
2016-11-29,156,5.3,0.9,11.6,,9.0,42.8,광주
2016-11-30,156,5.8,2.6,8.6,5.0,0.0,78.8,광주
2016-12-01,156,7.1,2.9,12.1,0.7,6.9,71.1,광주
2016-12-02,156,4.5,-0.4,10.6,,9.3,57.6,광주
2016-12-03,156,5.1,-1.1,12.2,,7.2,66.3,광주
2016-12-04,156,6.5,3.1,10.5,0.0,1.1,76.8,광주
2016-12-05,156,9.3,5.8,15.0,,3.2,75.8,광주
2016-12-06,156,3.9,0.2,7.8,,9.3,47.3,광주
2016-12-07,156,2.4,-1.7,7.1,0.0,1.1,75.5,광주
2016-12-08,156,5.5,-0.9,11.1,0.0,7.2,75.5,광주
2016-12-09,156,6.1,0.6,10.2,1.4,5.8,63.4,광주
2016-12-10,156,2.6,-1.4,8.9,,9.2,43.9,광주
2016-12-11,156,3.2,-2.2,9.9,,8.6,37.4,광주
2016-12-12,156,6.9,1.7,12.2,0.3,2.4,61.1,광주
2016-12-13,156,7.2,4.3,10.2,,0.0,77.4,광주
2016-12-14,156,2.6,-0.5,4.5,0.0,0.1,61.0,광주
2016-12-15,156,0.6,-0.9,3.6,1.4,2.7,70.3,광주
2016-12-16,156,0.5,-3.3,4.1,,8.4,56.5,광주
2016-12-17,156,4.5,0.0,11.0,,7.4,67.6,광주
2016-12-18,156,6.4,0.0,13.0,0.0,3.8,77.5,광주
2016-12-19,156,10.2,6.8,13.3,8.5,0.1,98.5,광주
2016-12-20,156,10.3,7.5,15.1,,7.6,83.9,광주
2016-12-21,156,12.8,7.1,16.9,11.4,1.3,89.9,광주
2016-12-22,156,8.6,5.5,17.3,8.4,0.0,88.3,광주
2016-12-23,156,2.8,1.7,5.5,0.9,0.2,82.8,광주
2016-12-24,156,2.3,0.2,5.6,,6.4,65.0,광주
2016-12-25,156,4.9,-1.5,10.8,0.1,7.9,68.9,광주
2016-12-26,156,6.1,4.0,7.9,11.6,0.0,96.8,광주
2016-12-27,156,2.3,-1.8,4.7,0.0,5.5,62.3,광주
2016-12-28,156,-0.1,-4.6,6.4,,9.2,49.5,광주
2016-12-29,156,-0.4,-2.3,2.9,0.2,5.9,60.9,광주
2016-12-30,156,0.3,-3.7,5.8,,9.1,56.5,광주
2016-12-31,156,1.9,-2.8,5.9,,3.3,77.5,광주
2017-01-01,156,4.5,-0.6,11.2,,7.4,80.6,광주
2017-01-02,156,7.2,2.7,13.3,0.0,4.8,81.6,광주
2017-01-03,156,5.7,1.4,11.5,,8.7,68.3,광주
2017-01-04,156,5.0,-0.5,11.6,,7.5,77.1,광주
2017-01-05,156,6.8,2.7,10.5,0.0,0.0,71.3,광주
2017-01-06,156,8.2,5.4,13.3,0.0,7.9,65.9,광주
2017-01-07,156,6.6,1.9,9.9,0.0,0.4,71.4,광주
2017-01-08,156,8.7,5.5,14.8,1.2,4.2,73.8,광주
2017-01-09,156,5.1,1.6,8.7,0.0,5.6,65.6,광주
2017-01-10,156,2.8,0.6,6.6,,4.8,57.4,광주
2017-01-11,156,0.1,-3.5,4.0,0.0,8.5,53.4,광주
2017-01-12,156,2.3,-1.2,7.5,0.1,1.9,76.3,광주
2017-01-13,156,-0.1,-2.2,4.8,0.1,3.3,71.3,광주
2017-01-14,156,-3.0,-4.9,-0.8,0.3,7.4,59.9,광주
2017-01-15,156,-3.0,-7.9,2.3,,9.4,50.8,광주
2017-01-16,156,-0.6,-4.9,5.3,,9.1,48.5,광주
2017-01-17,156,0.3,-4.2,5.4,,3.9,48.9,광주
2017-01-18,156,2.3,-1.9,8.4,,4.8,55.8,광주
2017-01-19,156,2.2,-1.3,8.4,,8.3,66.3,광주
2017-01-20,156,-0.3,-1.6,1.3,2.5,1.3,77.1,광주
2017-01-21,156,-0.5,-3.5,2.6,0.8,2.6,78.8,광주
2017-01-22,156,-1.7,-4.7,1.1,1.0,3.8,80.6,광주
2017-01-23,156,-3.6,-7.3,0.0,0.1,7.3,69.8,광주
2017-01-24,156,-2.0,-5.9,2.7,,8.4,65.8,광주
2017-01-25,156,-1.3,-5.5,3.5,,9.3,64.4,광주
2017-01-26,156,0.8,-6.0,7.8,,8.7,57.6,광주
2017-01-27,156,2.0,-2.4,5.7,0.6,7.6,56.6,광주
2017-01-28,156,3.4,-4.4,11.0,,8.7,43.8,광주
2017-01-29,156,5.3,3.7,7.1,4.6,0.0,88.1,광주
2017-01-30,156,-0.2,-4.3,3.7,0.4,3.1,62.5,광주
2017-01-31,156,-1.4,-6.1,5.5,,9.0,51.9,광주
2017-02-01,156,-0.1,-3.2,5.2,,7.3,45.3,광주
2017-02-02,156,0.2,-5.3,7.2,,9.8,43.6,광주
2017-02-03,156,3.0,-3.9,9.7,,6.5,58.1,광주
2017-02-04,156,6.7,2.5,11.6,0.3,0.2,59.1,광주
2017-02-05,156,5.2,3.9,6.3,1.1,0.0,86.3,광주
2017-02-06,156,1.7,-0.9,4.8,0.0,9.2,55.0,광주
2017-02-07,156,1.7,-1.9,8.0,,5.0,50.9,광주
2017-02-08,156,1.9,0.4,5.3,0.0,0.2,58.9,광주
2017-02-09,156,-1.4,-3.5,1.9,1.3,4.9,72.3,광주
2017-02-10,156,-3.5,-4.7,-1.0,3.7,2.4,82.6,광주
2017-02-11,156,-1.7,-5.2,1.9,0.2,4.9,76.1,광주
2017-02-12,156,1.1,-1.4,6.2,0.0,9.2,63.4,광주
2017-02-13,156,2.7,-3.7,8.6,,9.0,72.5,광주
2017-02-14,156,3.5,0.0,8.4,,9.8,55.0,광주
2017-02-15,156,4.4,-2.8,13.2,,9.8,53.0,광주
2017-02-16,156,8.2,-0.7,15.7,6.1,5.6,80.1,광주
2017-02-17,156,5.5,-0.7,11.9,0.9,7.5,62.8,광주
2017-02-18,156,0.7,-2.4,5.4,,10.1,44.5,광주
2017-02-19,156,5.6,-3.4,12.7,0.1,5.6,54.9,광주
2017-02-20,156,3.4,-2.4,12.8,8.5,6.3,68.6,광주
2017-02-21,156,3.0,-4.8,10.8,,10.3,45.5,광주
2017-02-22,156,6.0,3.0,7.9,19.7,0.0,89.6,광주
2017-02-23,156,1.7,-1.0,4.9,,8.3,59.6,광주
2017-02-24,156,1.7,-2.7,6.9,,10.2,48.4,광주
2017-02-25,156,4.5,-0.6,10.9,0.0,10.2,48.5,광주
2017-02-26,156,4.3,-0.6,11.0,,9.0,54.4,광주
2017-02-27,156,5.1,-0.7,12.8,,10.5,51.8,광주
2017-02-28,156,6.3,-1.1,14.7,,10.4,44.8,광주
2017-03-01,156,7.7,2.3,14.6,4.3,5.9,63.4,광주
2017-03-02,156,2.8,0.1,6.7,1.7,8.1,67.0,광주
2017-03-03,156,5.2,-2.0,13.0,,9.8,54.3,광주
2017-03-04,156,7.4,1.1,15.7,,10.1,55.1,광주
2017-03-05,156,7.3,2.1,15.7,,5.6,58.1,광주
2017-03-06,156,3.3,0.0,6.6,,10.8,41.6,광주
2017-03-07,156,0.5,-2.4,3.9,1.5,4.4,58.6,광주
2017-03-08,156,2.3,-1.2,7.1,0.3,6.2,65.5,광주
2017-03-09,156,6.6,1.1,12.7,,10.7,51.4,광주
2017-03-10,156,7.6,1.3,14.6,,10.8,47.0,광주
2017-03-11,156,8.7,-0.2,18.7,,10.3,35.6,광주
2017-03-12,156,9.9,2.4,19.1,,9.4,33.1,광주
2017-03-13,156,8.6,4.6,15.2,,7.7,51.1,광주
2017-03-14,156,6.0,2.2,10.8,,10.9,50.0,광주
2017-03-15,156,6.0,0.3,14.3,,10.7,48.5,광주
2017-03-16,156,6.6,1.3,13.9,,7.9,48.4,광주
2017-03-17,156,7.8,-0.2,17.5,,10.8,44.5,광주
2017-03-18,156,9.9,4.1,17.7,,6.2,36.4,광주
2017-03-19,156,11.4,3.4,20.6,,9.7,37.5,광주
2017-03-20,156,8.7,5.7,13.1,7.3,0.0,72.1,광주
2017-03-21,156,7.2,3.9,11.4,0.5,10.0,62.5,광주
2017-03-22,156,7.7,1.3,15.3,,5.0,54.5,광주
2017-03-23,156,9.9,6.0,16.5,,7.1,41.4,광주
2017-03-24,156,9.3,3.7,14.5,,1.1,54.1,광주
2017-03-25,156,7.0,5.7,9.9,11.4,0.3,92.9,광주
2017-03-26,156,7.0,3.1,12.1,,5.2,75.3,광주
2017-03-27,156,7.5,4.4,12.2,3.2,7.4,74.3,광주
2017-03-28,156,8.2,3.5,15.5,1.1,5.7,67.0,광주
2017-03-29,156,8.0,5.1,10.6,1.9,0.0,93.5,광주
2017-03-30,156,11.8,4.7,20.4,,10.4,64.4,광주
2017-03-31,156,10.9,7.4,16.6,0.0,2.8,68.6,광주
2017-04-01,156,9.3,6.3,15.1,,8.4,69.9,광주
2017-04-02,156,9.4,3.5,16.4,,10.4,58.6,광주
2017-04-03,156,11.8,3.6,21.3,,11.4,46.6,광주
2017-04-04,156,14.8,6.4,23.9,,10.2,40.6,광주
2017-04-05,156,15.0,12.5,16.2,25.9,0.0,86.8,광주
2017-04-06,156,14.3,11.1,16.2,3.1,0.0,98.4,광주
2017-04-07,156,15.3,8.9,23.9,,8.6,76.1,광주
2017-04-08,156,16.8,10.7,25.8,,10.3,69.1,광주
2017-04-09,156,15.9,10.1,24.9,0.0,7.2,68.0,광주
2017-04-10,156,16.6,11.2,23.7,0.2,5.8,44.5,광주
2017-04-11,156,12.5,8.7,18.6,11.0,8.5,69.5,광주
2017-04-12,156,13.2,8.4,18.7,,10.6,23.9,광주
2017-04-13,156,13.7,6.8,21.1,,11.2,45.8,광주
2017-04-14,156,15.6,8.9,21.2,0.0,8.1,57.4,광주
2017-04-15,156,18.8,12.3,27.0,0.7,10.9,67.1,광주
2017-04-16,156,20.3,12.2,30.4,,9.2,56.0,광주
2017-04-17,156,16.0,12.0,19.0,10.7,0.7,90.4,광주
2017-04-18,156,14.0,10.3,22.2,0.0,5.1,78.3,광주
2017-04-19,156,14.1,9.4,19.8,,11.9,42.9,광주
2017-04-20,156,12.6,10.2,18.1,0.8,0.7,59.6,광주
2017-04-21,156,14.6,8.8,20.9,,8.7,56.5,광주
2017-04-22,156,14.5,8.9,21.0,0.0,10.6,57.0,광주
2017-04-23,156,15.4,8.3,24.0,,12.1,60.5,광주
2017-04-24,156,16.7,8.7,24.3,,11.9,51.4,광주
2017-04-25,156,18.4,13.4,23.3,7.5,5.1,70.5,광주
2017-04-26,156,15.6,11.2,21.4,0.7,6.5,60.5,광주
2017-04-27,156,14.0,8.8,19.3,,10.7,40.8,광주
2017-04-28,156,15.8,8.0,24.5,,12.2,52.3,광주
2017-04-29,156,18.6,10.4,27.5,,12.2,47.4,광주
2017-04-30,156,20.1,14.3,27.5,,11.5,54.9,광주
2017-05-01,156,19.7,13.4,28.6,,10.8,61.9,광주
2017-05-02,156,20.1,14.1,28.0,,8.7,37.0,광주
2017-05-03,156,21.2,13.4,28.4,,11.7,48.5,광주
2017-05-04,156,20.2,15.0,27.4,1.0,7.7,66.3,광주
2017-05-05,156,18.9,16.7,22.9,10.2,0.1,93.1,광주
2017-05-06,156,17.1,11.0,23.9,,10.0,38.9,광주
2017-05-07,156,17.6,10.7,25.2,,12.1,61.9,광주
2017-05-08,156,18.2,12.3,23.1,0.0,2.4,65.6,광주
2017-05-09,156,14.4,12.8,17.3,11.8,0.0,93.3,광주
2017-05-10,156,15.7,14.1,19.6,2.1,3.7,88.9,광주
2017-05-11,156,21.3,13.8,29.3,,7.5,69.8,광주
2017-05-12,156,19.9,16.7,22.4,0.0,0.0,81.0,광주
2017-05-13,156,19.2,14.6,26.9,0.0,9.4,78.1,광주
2017-05-14,156,16.8,12.1,23.2,,13.0,61.3,광주
2017-05-15,156,16.7,11.0,23.3,,12.8,58.6,광주
2017-05-16,156,17.6,11.5,24.9,,11.5,59.9,광주
